Date,Store,Avg_Weekly_Sales,Last_Weeks_Sales,WoW_Change,WoW_Percent_Change
2010-08-27,25,711461.95,724499.81,-13037.86,-1.8
2010-09-03,25,685700.08,711461.95,-25761.87,-3.62
2010-09-10,25,655811.95,685700.08,-29888.13,-4.36
2010-09-17,25,628989.88,655811.95,-26822.07,-4.09
2010-09-24,25,607819.33,628989.88,-21170.55,-3.37
2010-10-01,25,658640.14,607819.33,50820.81,8.36
2010-10-08,25,674283.86,658640.14,15643.72,2.38
2010-10-15,25,616094.72,674283.86,-58189.14,-8.63
2010-10-22,25,661644.19,616094.72,45549.47,7.39
2010-10-29,25,674458.03,661644.19,12813.84,1.94
2010-11-05,25,696314.53,674458.03,21856.5,3.24
2010-11-12,25,713250.08,696314.53,16935.55,2.43
2010-11-19,25,718056.73,713250.08,4806.65,0.67
2010-11-26,25,1115240.61,718056.73,397183.88,55.31
2010-12-03,25,885572.96,1115240.61,-229667.65,-20.59
2010-12-10,25,964729.18,885572.96,79156.22,8.94
2010-12-17,25,1047707.59,964729.18,82978.41,8.6
2010-12-24,25,1295391.19,1047707.59,247683.6,23.64
2010-12-31,25,623092.54,1295391.19,-672298.65,-51.9
2011-01-07,25,558794.63,623092.54,-64297.91,-10.32
2011-01-14,25,572360.83,558794.63,13566.2,2.43
2011-01-21,25,568093.57,572360.83,-4267.26,-0.75
2011-01-28,25,600448.69,568093.57,32355.12,5.7
2011-02-04,25,639830.45,600448.69,39381.76,6.56
2011-02-11,25,615666.78,639830.45,-24163.67,-3.78
2011-02-18,25,634637.03,615666.78,18970.25,3.08
2011-02-25,25,570816.34,634637.03,-63820.69,-10.06
2011-03-04,25,640912.18,570816.34,70095.84,12.28
2011-03-11,25,599828.39,640912.18,-41083.79,-6.41
2011-03-18,25,603393.64,599828.39,3565.25,0.59
2011-03-25,25,616324.24,603393.64,12930.6,2.14
2011-04-01,25,618377.79,616324.24,2053.55,0.33
2011-04-08,25,648606.13,618377.79,30228.34,4.89
2011-04-15,25,674562.45,648606.13,25956.32,4.0
2011-04-22,25,756588.42,674562.45,82025.97,12.16
2011-04-29,25,649245.0,756588.42,-107343.42,-14.19
2011-05-06,25,659446.55,649245.0,10201.55,1.57
2011-05-13,25,684783.15,659446.55,25336.6,3.84
2011-05-20,25,677971.33,684783.15,-6811.82,-0.99
2011-05-27,25,718373.94,677971.33,40402.61,5.96
2011-06-03,25,737551.74,718373.94,19177.8,2.67
2011-06-10,25,740259.63,737551.74,2707.89,0.37
2011-06-17,25,717373.43,740259.63,-22886.2,-3.09
2011-06-24,25,699270.1,717373.43,-18103.33,-2.52
2011-07-01,25,706206.86,699270.1,6936.76,0.99
2011-07-08,25,698529.64,706206.86,-7677.22,-1.09
2011-07-15,25,680510.23,698529.64,-18019.41,-2.58
2011-07-22,25,670854.96,680510.23,-9655.27,-1.42
2011-07-29,25,668390.82,670854.96,-2464.14,-0.37
2011-08-05,25,679706.01,668390.82,11315.19,1.69
2011-08-12,25,667130.48,679706.01,-12575.53,-1.85
2011-08-19,25,688958.75,667130.48,21828.27,3.27
2011-08-26,25,726422.55,688958.75,37463.8,5.44
2011-09-02,25,699779.0,726422.55,-26643.55,-3.67
2011-09-09,25,673248.48,699779.0,-26530.52,-3.79
2011-09-16,25,628720.46,673248.48,-44528.02,-6.61
2011-09-23,25,620885.93,628720.46,-7834.53,-1.25
2011-09-30,25,639160.24,620885.93,18274.31,2.94
2011-10-07,25,671522.87,639160.24,32362.63,5.06
2011-10-14,25,646915.47,671522.87,-24607.4,-3.66
2011-10-21,25,690675.5,646915.47,43760.03,6.76
2011-10-28,25,724443.97,690675.5,33768.47,4.89
2011-11-04,25,718393.61,724443.97,-6050.36,-0.84
2011-11-11,25,719235.07,718393.61,841.46,0.12
2011-11-18,25,728525.6,719235.07,9290.53,1.29
2011-11-25,25,1116211.39,728525.6,387685.79,53.22
2011-12-02,25,878314.57,1116211.39,-237896.82,-21.31
2011-12-09,25,916446.02,878314.57,38131.45,4.34
2011-12-16,25,997502.47,916446.02,81056.45,8.84
2011-12-23,25,1290532.97,997502.47,293030.5,29.38
2011-12-30,25,683665.37,1290532.97,-606867.6,-47.02
2012-01-06,25,636419.12,683665.37,-47246.25,-6.91
2012-01-13,25,614764.31,636419.12,-21654.81,-3.4
2012-01-20,25,594744.89,614764.31,-20019.42,-3.26
2012-01-27,25,589554.29,594744.89,-5190.6,-0.87
2012-02-03,25,642776.4,589554.29,53222.11,9.03
2012-02-10,25,658984.38,642776.4,16207.98,2.52
2012-02-17,25,654088.02,658984.38,-4896.36,-0.74
2012-02-24,25,613501.05,654088.02,-40586.97,-6.21
2012-03-02,25,643155.89,613501.05,29654.84,4.83
2012-03-09,25,643711.53,643155.89,555.64,0.09
2012-03-16,25,638204.27,643711.53,-5507.26,-0.86
2012-03-23,25,672831.78,638204.27,34627.51,5.43
2012-03-30,25,684348.92,672831.78,11517.14,1.71
2012-04-06,25,791356.9,684348.92,107007.98,15.64
2012-04-13,25,658691.56,791356.9,-132665.34,-16.76
2012-04-20,25,661566.48,658691.56,2874.92,0.44
2012-04-27,25,655157.32,661566.48,-6409.16,-0.97
2012-05-04,25,696421.72,655157.32,41264.4,6.3
2012-05-11,25,739866.16,696421.72,43444.44,6.24
2012-05-18,25,717207.19,739866.16,-22658.97,-3.06
2012-05-25,25,783371.02,717207.19,66163.83,9.23
2012-06-01,25,694765.95,783371.02,-88605.07,-11.31
2012-06-08,25,730254.19,694765.95,35488.24,5.11
2012-06-15,25,753860.89,730254.19,23606.7,3.23
2012-06-22,25,721601.9,753860.89,-32258.99,-4.28
2012-06-29,25,718890.81,721601.9,-2711.09,-0.38
2012-07-06,25,753385.55,718890.81,34494.74,4.8
2012-07-13,25,714093.95,753385.55,-39291.6,-5.22
2012-07-20,25,685676.58,714093.95,-28417.37,-3.98
2012-07-27,25,659109.53,685676.58,-26567.05,-3.87
2012-08-03,25,709724.6,659109.53,50615.07,7.68
2012-08-10,25,710496.97,709724.6,772.37,0.11
2012-08-17,25,728467.72,710496.97,17970.75,2.53
2012-08-24,25,756527.64,728467.72,28059.92,3.85
2012-08-31,25,714828.73,756527.64,-41698.91,-5.51
2012-09-07,25,671482.9,714828.73,-43345.83,-6.06
2012-09-14,25,657241.63,671482.9,-14241.27,-2.12
2012-09-21,25,664745.2,657241.63,7503.57,1.14
2012-09-28,25,683300.84,664745.2,18555.64,2.79
2012-10-05,25,699536.73,683300.84,16235.89,2.38
2012-10-12,25,697317.41,699536.73,-2219.32,-0.32
2012-10-19,25,685531.85,697317.41,-11785.56,-1.69
2012-10-26,25,688940.94,685531.85,3409.09,0.5
2010-02-05,26,1034119.21,,,
2010-02-12,26,1015684.09,1034119.21,-18435.12,-1.78
2010-02-19,26,999348.55,1015684.09,-16335.54,-1.61
2010-02-26,26,855385.01,999348.55,-143963.54,-14.41
2010-03-05,26,1005669.58,855385.01,150284.57,17.57
2010-03-12,26,963382.09,1005669.58,-42287.49,-4.2
2010-03-19,26,903366.55,963382.09,-60015.54,-6.23
2010-03-26,26,893613.0,903366.55,-9753.55,-1.08
2010-04-02,26,1029849.2,893613.0,136236.2,15.25
2010-04-09,26,1022293.81,1029849.2,-7555.39,-0.73
2010-04-16,26,905548.38,1022293.81,-116745.43,-11.42
2010-04-23,26,881930.87,905548.38,-23617.51,-2.61
2010-04-30,26,904503.85,881930.87,22572.98,2.56
2010-05-07,26,1074479.73,904503.85,169975.88,18.79
2010-05-14,26,972663.59,1074479.73,-101816.14,-9.48
2010-05-21,26,986765.01,972663.59,14101.42,1.45
2010-05-28,26,1069851.59,986765.01,83086.58,8.42
2010-06-04,26,1003202.66,1069851.59,-66648.93,-6.23
2010-06-11,26,1073862.59,1003202.66,70659.93,7.04
2010-06-18,26,1001286.67,1073862.59,-72575.92,-6.76
2010-06-25,26,976242.09,1001286.67,-25044.58,-2.5
2010-07-02,26,1078455.48,976242.09,102213.39,10.47
2010-07-09,26,1122356.53,1078455.48,43901.05,4.07
2010-07-16,26,1028151.72,1122356.53,-94204.81,-8.39
2010-07-23,26,971615.62,1028151.72,-56536.1,-5.5
2010-07-30,26,1005324.28,971615.62,33708.66,3.47
2010-08-06,26,1125329.77,1005324.28,120005.49,11.94
2010-08-13,26,1011938.29,1125329.77,-113391.48,-10.08
2010-08-20,26,1007385.36,1011938.29,-4552.93,-0.45
2010-08-27,26,977322.52,1007385.36,-30062.84,-2.98
2010-09-03,26,1037549.71,977322.52,60227.19,6.16
2010-09-10,26,1042226.3,1037549.71,4676.59,0.45
2010-09-17,26,923473.7,1042226.3,-118752.6,-11.39
2010-09-24,26,868636.3,923473.7,-54837.4,-5.94
2010-10-01,26,923221.52,868636.3,54585.22,6.28
2010-10-08,26,1001069.52,923221.52,77848.0,8.43
2010-10-15,26,937956.89,1001069.52,-63112.63,-6.3
2010-10-22,26,916522.66,937956.89,-21434.23,-2.29
2010-10-29,26,895069.88,916522.66,-21452.78,-2.34
2010-11-05,26,970224.51,895069.88,75154.63,8.4
2010-11-12,26,971193.01,970224.51,968.5,0.1
2010-11-19,26,901972.7,971193.01,-69220.31,-7.13
2010-11-26,26,1286833.62,901972.7,384860.92,42.67
2010-12-03,26,1016143.64,1286833.62,-270689.98,-21.04
2010-12-10,26,1149612.04,1016143.64,133468.4,13.13
2010-12-17,26,1196813.33,1149612.04,47201.29,4.11
2010-12-24,26,1573982.47,1196813.33,377169.14,31.51
2010-12-31,26,877268.29,1573982.47,-696714.18,-44.26
2011-01-07,26,938149.21,877268.29,60880.92,6.94
2011-01-14,26,812323.29,938149.21,-125825.92,-13.41
2011-01-21,26,809833.21,812323.29,-2490.08,-0.31
2011-01-28,26,817485.14,809833.21,7651.93,0.94
2011-02-04,26,911807.02,817485.14,94321.88,11.54
2011-02-11,26,1010711.08,911807.02,98904.06,10.85
2011-02-18,26,981978.02,1010711.08,-28733.06,-2.84
2011-02-25,26,910298.44,981978.02,-71679.58,-7.3
2011-03-04,26,945643.17,910298.44,35344.73,3.88
2011-03-11,26,946614.55,945643.17,971.38,0.1
2011-03-18,26,887426.12,946614.55,-59188.43,-6.25
2011-03-25,26,866566.54,887426.12,-20859.58,-2.35
2011-04-01,26,849231.61,866566.54,-17334.93,-2.0
2011-04-08,26,985229.81,849231.61,135998.2,16.01
2011-04-15,26,863266.12,985229.81,-121963.69,-12.38
2011-04-22,26,921700.61,863266.12,58434.49,6.77
2011-04-29,26,873450.29,921700.61,-48250.32,-5.23
2011-05-06,26,1024778.23,873450.29,151327.94,17.33
2011-05-13,26,941008.85,1024778.23,-83769.38,-8.17
2011-05-20,26,938334.62,941008.85,-2674.23,-0.28
2011-05-27,26,996723.58,938334.62,58388.96,6.22
2011-06-03,26,1054454.4,996723.58,57730.82,5.79
2011-06-10,26,1094058.68,1054454.4,39604.28,3.76
2011-06-17,26,981646.46,1094058.68,-112412.22,-10.27
2011-06-24,26,997474.93,981646.46,15828.47,1.61
2011-07-01,26,1070119.09,997474.93,72644.16,7.28
2011-07-08,26,1133807.03,1070119.09,63687.94,5.95
2011-07-15,26,1021534.7,1133807.03,-112272.33,-9.9
2011-07-22,26,1017867.8,1021534.7,-3666.9,-0.36
2011-07-29,26,1005360.5,1017867.8,-12507.3,-1.23
2011-08-05,26,1107552.43,1005360.5,102191.93,10.16
2011-08-12,26,1087644.5,1107552.43,-19907.93,-1.8
2011-08-19,26,1021766.75,1087644.5,-65877.75,-6.06
2011-08-26,26,1064617.62,1021766.75,42850.87,4.19
2011-09-02,26,1040143.14,1064617.62,-24474.48,-2.3
2011-09-09,26,1069710.97,1040143.14,29567.83,2.84
2011-09-16,26,951569.84,1069710.97,-118141.13,-11.04
2011-09-23,26,923644.6,951569.84,-27925.24,-2.93
2011-09-30,26,959339.51,923644.6,35694.91,3.86
2011-10-07,26,1130022.99,959339.51,170683.48,17.79
2011-10-14,26,987886.08,1130022.99,-142136.91,-12.58
2011-10-21,26,974907.28,987886.08,-12978.8,-1.31
2011-10-28,26,972256.98,974907.28,-2650.3,-0.27
2011-11-04,26,988950.75,972256.98,16693.77,1.72
2011-11-11,26,1077640.13,988950.75,88689.38,8.97
2011-11-18,26,946091.79,1077640.13,-131548.34,-12.21
2011-11-25,26,1282320.05,946091.79,336228.26,35.54
2011-12-02,26,1012498.49,1282320.05,-269821.56,-21.04
2011-12-09,26,1148987.46,1012498.49,136488.97,13.48
2011-12-16,26,1204807.83,1148987.46,55820.37,4.86
2011-12-23,26,1515175.01,1204807.83,310367.18,25.76
2011-12-30,26,972834.42,1515175.01,-542340.59,-35.79
2012-01-06,26,971557.62,972834.42,-1276.8,-0.13
2012-01-13,26,836305.65,971557.62,-135251.97,-13.92
2012-01-20,26,838751.5,836305.65,2445.85,0.29
2012-01-27,26,820059.89,838751.5,-18691.61,-2.23
2012-02-03,26,939158.25,820059.89,119098.36,14.52
2012-02-10,26,1081005.64,939158.25,141847.39,15.1
2012-02-17,26,965788.76,1081005.64,-115216.88,-10.66
2012-02-24,26,917924.47,965788.76,-47864.29,-4.96
2012-03-02,26,955641.74,917924.47,37717.27,4.11
2012-03-09,26,1028569.01,955641.74,72927.27,7.63
2012-03-16,26,919503.4,1028569.01,-109065.61,-10.6
2012-03-23,26,874790.68,919503.4,-44712.72,-4.86
2012-03-30,26,922018.43,874790.68,47227.75,5.4
2012-04-06,26,1116829.23,922018.43,194810.8,21.13
2012-04-13,26,889670.29,1116829.23,-227158.94,-20.34
2012-04-20,26,923600.02,889670.29,33929.73,3.81
2012-04-27,26,911969.0,923600.02,-11631.02,-1.26
2012-05-04,26,946573.29,911969.0,34604.29,3.79
2012-05-11,26,1062548.73,946573.29,115975.44,12.25
2012-05-18,26,978082.84,1062548.73,-84465.89,-7.95
2012-05-25,26,1067310.74,978082.84,89227.9,9.12
2012-06-01,26,1015853.03,1067310.74,-51457.71,-4.82
2012-06-08,26,1106176.83,1015853.03,90323.8,8.89
2012-06-15,26,1029248.22,1106176.83,-76928.61,-6.95
2012-06-22,26,1056282.91,1029248.22,27034.69,2.63
2012-06-29,26,1051190.44,1056282.91,-5092.47,-0.48
2012-07-06,26,1180470.8,1051190.44,129280.36,12.3
2012-07-13,26,1063149.78,1180470.8,-117321.02,-9.94
2012-07-20,26,1049625.9,1063149.78,-13523.88,-1.27
2012-07-27,26,1031745.14,1049625.9,-17880.76,-1.7
2012-08-03,26,1090915.09,1031745.14,59169.95,5.73
2012-08-10,26,1121476.51,1090915.09,30561.42,2.8
2012-08-17,26,1068292.56,1121476.51,-53183.95,-4.74
2012-08-24,26,1022704.2,1068292.56,-45588.36,-4.27
2012-08-31,26,1053495.51,1022704.2,30791.31,3.01
2012-09-07,26,1081874.03,1053495.51,28378.52,2.69
2012-09-14,26,986131.94,1081874.03,-95742.09,-8.85
2012-09-21,26,961084.08,986131.94,-25047.86,-2.54
2012-09-28,26,964726.37,961084.08,3642.29,0.38
2012-10-05,26,1095504.26,964726.37,130777.89,13.56
2012-10-12,26,1044639.69,1095504.26,-50864.57,-4.64
2012-10-19,26,975578.02,1044639.69,-69061.67,-6.61
2012-10-26,26,958619.8,975578.02,-16958.22,-1.74
2010-02-05,27,1874289.79,,,
2010-02-12,27,1745362.72,1874289.79,-128927.07,-6.88
2010-02-19,27,1945070.33,1745362.72,199707.61,11.44
2010-02-26,27,1390934.27,1945070.33,-554136.06,-28.49
2010-03-05,27,1313729.72,1390934.27,-77204.55,-5.55
2010-03-12,27,1925113.12,1313729.72,611383.4,46.54
2010-03-19,27,1700627.97,1925113.12,-224485.15,-11.66
2010-03-26,27,1836714.84,1700627.97,136086.87,8.0
2010-04-02,27,2053952.97,1836714.84,217238.13,11.83
2010-04-09,27,1955814.13,2053952.97,-98138.84,-4.78
2010-04-16,27,1857500.96,1955814.13,-98313.17,-5.03
2010-04-23,27,1850205.47,1857500.96,-7295.49,-0.39
2010-04-30,27,1805885.04,1850205.47,-44320.43,-2.4
2010-05-07,27,1939458.84,1805885.04,133573.8,7.4
2010-05-14,27,1842465.78,1939458.84,-96993.06,-5.0
2010-05-21,27,1836595.58,1842465.78,-5870.2,-0.32
2010-05-28,27,1962468.67,1836595.58,125873.09,6.85
2010-06-04,27,2073102.59,1962468.67,110633.92,5.64
2010-06-11,27,1873812.93,2073102.59,-199289.66,-9.61
2010-06-18,27,1887182.27,1873812.93,13369.34,0.71
2010-06-25,27,1962625.01,1887182.27,75442.74,4.0
2010-07-02,27,2024554.1,1962625.01,61929.09,3.16
2010-07-09,27,2119163.01,2024554.1,94608.91,4.67
2010-07-16,27,1880691.64,2119163.01,-238471.37,-11.25
2010-07-23,27,1808250.71,1880691.64,-72440.93,-3.85
2010-07-30,27,1816489.53,1808250.71,8238.82,0.46
2010-08-06,27,1908036.68,1816489.53,91547.15,5.04
2010-08-13,27,1864436.12,1908036.68,-43600.56,-2.29
2010-08-20,27,1936878.46,1864436.12,72442.34,3.89
2010-08-27,27,1870684.21,1936878.46,-66194.25,-3.42
2010-09-03,27,1908110.9,1870684.21,37426.69,2.0
2010-09-10,27,1913494.81,1908110.9,5383.91,0.28
2010-09-17,27,1629978.46,1913494.81,-283516.35,-14.82
2010-09-24,27,1597002.71,1629978.46,-32975.75,-2.02
2010-10-01,27,1543532.83,1597002.71,-53469.88,-3.35
2010-10-08,27,1707662.87,1543532.83,164130.04,10.63
2010-10-15,27,1728388.2,1707662.87,20725.33,1.21
2010-10-22,27,1693935.29,1728388.2,-34452.91,-1.99
2010-10-29,27,1688955.49,1693935.29,-4979.8,-0.29
2010-11-05,27,1686010.02,1688955.49,-2945.47,-0.17
2010-11-12,27,1828010.25,1686010.02,142000.23,8.42
2010-11-19,27,1704785.74,1828010.25,-123224.51,-6.74
2010-11-26,27,2627910.75,1704785.74,923125.01,54.15
2010-12-03,27,1884343.67,2627910.75,-743567.08,-28.29
2010-12-10,27,2139733.68,1884343.67,255390.01,13.55
2010-12-17,27,2350098.36,2139733.68,210364.68,9.83
2010-12-24,27,3078162.08,2350098.36,728063.72,30.98
2010-12-31,27,1440963.0,3078162.08,-1637199.08,-53.19
2011-01-07,27,1568159.48,1440963.0,127196.48,8.83
2011-01-14,27,1532308.62,1568159.48,-35850.86,-2.29
2011-01-21,27,1517029.9,1532308.62,-15278.72,-1.0
2011-01-28,27,1421111.55,1517029.9,-95918.35,-6.32
2011-02-04,27,1628100.79,1421111.55,206989.24,14.57
2011-02-11,27,1636224.77,1628100.79,8123.98,0.5
2011-02-18,27,1709365.19,1636224.77,73140.42,4.47
2011-02-25,27,1688935.71,1709365.19,-20429.48,-1.2
2011-03-04,27,1656130.67,1688935.71,-32805.04,-1.94
2011-03-11,27,1613259.77,1656130.67,-42870.9,-2.59
2011-03-18,27,1624539.21,1613259.77,11279.44,0.7
2011-03-25,27,1554651.08,1624539.21,-69888.13,-4.3
2011-04-01,27,1628868.28,1554651.08,74217.2,4.77
2011-04-08,27,1689844.18,1628868.28,60975.9,3.74
2011-04-15,27,1727175.61,1689844.18,37331.43,2.21
2011-04-22,27,1921655.48,1727175.61,194479.87,11.26
2011-04-29,27,1642074.64,1921655.48,-279580.84,-14.55
2011-05-06,27,1757041.96,1642074.64,114967.32,7.0
2011-05-13,27,1763545.32,1757041.96,6503.36,0.37
2011-05-20,27,1725268.56,1763545.32,-38276.76,-2.17
2011-05-27,27,1820723.17,1725268.56,95454.61,5.53
2011-06-03,27,2053708.01,1820723.17,232984.84,12.8
2011-06-10,27,1817914.71,2053708.01,-235793.3,-11.48
2011-06-17,27,1814740.09,1817914.71,-3174.62,-0.17
2011-06-24,27,1811455.15,1814740.09,-3284.94,-0.18
2011-07-01,27,1949983.93,1811455.15,138528.78,7.65
2011-07-08,27,2000055.27,1949983.93,50071.34,2.57
2011-07-15,27,1762155.79,2000055.27,-237899.48,-11.89
2011-07-22,27,1754879.45,1762155.79,-7276.34,-0.41
2011-07-29,27,1744879.06,1754879.45,-10000.39,-0.57
2011-08-05,27,1747289.53,1744879.06,2410.47,0.14
2011-08-12,27,1758437.96,1747289.53,11148.43,0.64
2011-08-19,27,1781905.24,1758437.96,23467.28,1.33
2011-08-26,27,2034400.78,1781905.24,252495.54,14.17
2011-09-02,27,1511717.53,2034400.78,-522683.25,-25.69
2011-09-09,27,1911470.84,1511717.53,399753.31,26.44
2011-09-16,27,1613773.9,1911470.84,-297696.94,-15.57
2011-09-23,27,1606208.68,1613773.9,-7565.22,-0.47
2011-09-30,27,1599626.26,1606208.68,-6582.42,-0.41
2011-10-07,27,1672339.27,1599626.26,72713.01,4.55
2011-10-14,27,1682652.51,1672339.27,10313.24,0.62
2011-10-21,27,1689591.44,1682652.51,6938.93,0.41
2011-10-28,27,1710372.4,1689591.44,20780.96,1.23
2011-11-04,27,1621109.3,1710372.4,-89263.1,-5.22
2011-11-11,27,1800728.07,1621109.3,179618.77,11.08
2011-11-18,27,1723739.44,1800728.07,-76988.63,-4.28
2011-11-25,27,2504400.71,1723739.44,780661.27,45.29
2011-12-02,27,1806924.74,2504400.71,-697475.97,-27.85
2011-12-09,27,2014665.98,1806924.74,207741.24,11.5
2011-12-16,27,2205919.86,2014665.98,191253.88,9.49
2011-12-23,27,2739019.75,2205919.86,533099.89,24.17
2011-12-30,27,1650604.6,2739019.75,-1088415.15,-39.74
2012-01-06,27,1535287.4,1650604.6,-115317.2,-6.99
2012-01-13,27,1492399.13,1535287.4,-42888.27,-2.79
2012-01-20,27,1542131.05,1492399.13,49731.92,3.33
2012-01-27,27,1263534.86,1542131.05,-278596.19,-18.07
2012-02-03,27,1564246.02,1263534.86,300711.16,23.8
2012-02-10,27,1651605.35,1564246.02,87359.33,5.58
2012-02-17,27,1606221.56,1651605.35,-45383.79,-2.75
2012-02-24,27,1648602.39,1606221.56,42380.83,2.64
2012-03-02,27,1509323.09,1648602.39,-139279.3,-8.45
2012-03-09,27,1607343.41,1509323.09,98020.32,6.49
2012-03-16,27,1635984.07,1607343.41,28640.66,1.78
2012-03-23,27,1620839.34,1635984.07,-15144.73,-0.93
2012-03-30,27,1615494.14,1620839.34,-5345.2,-0.33
2012-04-06,27,1899013.34,1615494.14,283519.2,17.55
2012-04-13,27,1650405.21,1899013.34,-248608.13,-13.09
2012-04-20,27,1639999.47,1650405.21,-10405.74,-0.63
2012-04-27,27,1565498.84,1639999.47,-74500.63,-4.54
2012-05-04,27,1669388.45,1565498.84,103889.61,6.64
2012-05-11,27,1674306.31,1669388.45,4917.86,0.29
2012-05-18,27,1707158.82,1674306.31,32852.51,1.96
2012-05-25,27,1818906.73,1707158.82,111747.91,6.55
2012-06-01,27,1900638.6,1818906.73,81731.87,4.49
2012-06-08,27,1764756.31,1900638.6,-135882.29,-7.15
2012-06-15,27,1773500.56,1764756.31,8744.25,0.5
2012-06-22,27,1837884.79,1773500.56,64384.23,3.63
2012-06-29,27,1842555.32,1837884.79,4670.53,0.25
2012-07-06,27,2062224.92,1842555.32,219669.6,11.92
2012-07-13,27,1755889.53,2062224.92,-306335.39,-14.85
2012-07-20,27,1730913.66,1755889.53,-24975.87,-1.42
2012-07-27,27,1625883.71,1730913.66,-105029.95,-6.07
2012-08-03,27,1705810.84,1625883.71,79927.13,4.92
2012-08-10,27,1720537.26,1705810.84,14726.42,0.86
2012-08-17,27,1735339.59,1720537.26,14802.33,0.86
2012-08-24,27,1780443.36,1735339.59,45103.77,2.6
2012-08-31,27,1731935.43,1780443.36,-48507.93,-2.72
2012-09-07,27,1840955.23,1731935.43,109019.8,6.29
2012-09-14,27,1519604.5,1840955.23,-321350.73,-17.46
2012-09-21,27,1557485.75,1519604.5,37881.25,2.49
2012-09-28,27,1540687.63,1557485.75,-16798.12,-1.08
2012-10-05,27,1591816.88,1540687.63,51129.25,3.32
2012-10-12,27,1660081.29,1591816.88,68264.41,4.29
2012-10-19,27,1620374.24,1660081.29,-39707.05,-2.39
2012-10-26,27,1703047.74,1620374.24,82673.5,5.1
2010-02-05,28,1672352.29,,,
2010-02-12,28,1558968.49,1672352.29,-113383.8,-6.78
2010-02-19,28,1491300.42,1558968.49,-67668.07,-4.34
2010-02-26,28,1542173.33,1491300.42,50872.91,3.41
2010-03-05,28,1608435.45,1542173.33,66262.12,4.3
2010-03-12,28,1326877.11,1608435.45,-281558.34,-17.51
2010-03-19,28,1279819.43,1326877.11,-47057.68,-3.55
2010-03-26,28,1245268.77,1279819.43,-34550.66,-2.7
2010-04-02,28,1441559.4,1245268.77,196290.63,15.76
2010-04-09,28,1382359.21,1441559.4,-59200.19,-4.11
2010-04-16,28,1268240.66,1382359.21,-114118.55,-8.26
2010-04-23,28,1244177.21,1268240.66,-24063.45,-1.9
2010-04-30,28,1186971.02,1244177.21,-57206.19,-4.6
2010-05-07,28,1532893.22,1186971.02,345922.2,29.14
2010-05-14,28,1245898.73,1532893.22,-286994.49,-18.72
2010-05-21,28,1217923.71,1245898.73,-27975.02,-2.25
2010-05-28,28,1176588.25,1217923.71,-41335.46,-3.39
2010-06-04,28,1543678.02,1176588.25,367089.77,31.2
2010-06-11,28,1348995.17,1543678.02,-194682.85,-12.61
2010-06-18,28,1267619.06,1348995.17,-81376.11,-6.03
2010-06-25,28,1231025.07,1267619.06,-36593.99,-2.89
2010-07-02,28,1399960.15,1231025.07,168935.08,13.72
2010-07-09,28,1340293.87,1399960.15,-59666.28,-4.26
2010-07-16,28,1225336.41,1340293.87,-114957.46,-8.58
2010-07-23,28,1205884.98,1225336.41,-19451.43,-1.59
2010-07-30,28,1150204.71,1205884.98,-55680.27,-4.62
2010-08-06,28,1523101.38,1150204.71,372896.67,32.42
2010-08-13,28,1218688.09,1523101.38,-304413.29,-19.99
2010-08-20,28,1195897.6,1218688.09,-22790.49,-1.87
2010-08-27,28,1191585.92,1195897.6,-4311.68,-0.36
2010-09-03,28,1523410.71,1191585.92,331824.79,27.85
2010-09-10,28,1246062.17,1523410.71,-277348.54,-18.21
2010-09-17,28,1159812.35,1246062.17,-86249.82,-6.92
2010-09-24,28,1111797.21,1159812.35,-48015.14,-4.14
2010-10-01,28,1203080.41,1111797.21,91283.2,8.21
2010-10-08,28,1334571.87,1203080.41,131491.46,10.93
2010-10-15,28,1158062.99,1334571.87,-176508.88,-13.23
2010-10-22,28,1120619.32,1158062.99,-37443.67,-3.23
2010-10-29,28,1231688.48,1120619.32,111069.16,9.91
